Time,Region,UserName,ETSMember,ETSServiceAuto,ETSQuestionAuto,AnswerHit,ETSQuesionManual,UserSays,UserSaysLower,JARVISAnswerKB,KBpageId,KBurl,KBWikiPosition,JARVISAnswerForm,SessionId
2020-09-11T01:36:36.49276Z,TW,wendy_zhi,No,VCM,Yes,,,github login,github login,GitHub login issues,648579809,https://wiki.jarvis.trendmicro.com/display/ETSKF/11.+GitHub+login,Services->VCM Service->GitHub EE->GitHub Know-How->11. GitHub login,648579809,295238fd-6f4a-430a-a655-55d910fee89e
2020-09-11T01:36:59.872331Z,TW,,,,,,,nhi,nhi,Summary List of ,613843908,,,613843908,5083d895-60a5-46e3-9ba1-ade73a846a30
2020-09-11T01:47:51.447511Z,TW,,,,,,,dl,dl,Acronym Info,370935757,,,370935757,81258698-09e1-4709-ac95-7f7a0449127e
2020-09-11T01:52:30.182009Z,CN,joan_zhang,No,General,Yes,,,ETS,ets,Introduce ETS,641460353,https://wiki.jarvis.trendmicro.com/display/ETSKF/Introduce+ETS,Services->Introduce ETS,641460353,9a2636c2-9841-4c58-903b-9cd58f985988
2020-09-11T01:57:46.192648Z,TW,,,,,,,ATTK,attk,Malware Service Info,374702332,,,374702332,b0626c3e-eb9f-4328-867f-446fe7133224
2020-09-11T01:59:20.669149Z,PH,,,,,,,drgc,drgc,,,,,,0e85a266-3840-491d-b8e6-c77f672b494c
2020-09-11T02:03:58.362628Z,APAC,,,,,,,F5 access,f5 access,How to connect to a Virtual Private Network (VPN)?,21266680,,,21266680,67bc8e8c-2f9e-44c9-9b7c-2414822bdadd
2020-09-11T02:04:07.171447Z,CN,,,,,,,DCS,dcs,,,,,,3498995f-01d2-4717-90f6-67105c6e4f3e
2020-09-11T02:10:50.16404Z,PH,,,,,,,modify distribution list,modify distribution list,Updating Global Address Book,21266655,,,21266655,3d809465-d182-4e54-a619-8e07da7b4cf3
2020-09-11T02:11:29.460213Z,PH,,,,,,,gis,gis,Acronym Info,370935757,,,370935757,8a242b82-fc7b-45a0-ac52-fe75e80841e6
2020-09-11T02:14:27.502638Z,CN,jiang_chang,Yes,Testrail,Yes,,,testrail,testrail,00. TestRail overview,661231892,https://wiki.jarvis.trendmicro.com/display/ETSKF/00.+TestRail+overview,Services->Test Case Management->1.TestRail Introduction->00. TestRail overview,661231892,5bad30d2-84b3-4175-a2f1-df229ff1fca3
2020-09-11T02:21:21.909578Z,TW,,,,,,,Powerbox,powerbox,,,,,,1caa9042-cc58-4c4b-b83d-d9ed447d5815
2020-09-11T02:21:33.932064Z,TW,,,,,,,JarvisCommandUserNeedHelp,jarviscommanduserneedhelp,,,,,,1caa9042-cc58-4c4b-b83d-d9ed447d5815
2020-09-11T02:25:12.671919Z,PH,,,,,,,cloud storage,cloud storage,,,,,,301f50c7-3430-4f4f-9471-7840e9701d0d
2020-09-11T02:25:27.115283Z,PH,,,,,,,common cloud storage,common cloud storage,,,,,,301f50c7-3430-4f4f-9471-7840e9701d0d
2020-09-11T02:26:04.728187Z,PH,,,,,,,Auth,auth,,,,,,301f50c7-3430-4f4f-9471-7840e9701d0d
2020-09-11T02:27:20.808738Z,TW,,,,,,,duo,duo,MyToken/DUO: How to use DUO to login VPN?,204196633,,,204196633,806410d2-b9f5-430d-98ca-71b6a50e7881
2020-09-11T02:37:16.987522Z,JP,,,,,,,Hi Jarvis Concierge,hi jarvis concierge,JARVIS Concierge: How to access my case?,86533368,,,86533368,b4271c79-87a4-416c-9842-74c05dc36f88
2020-09-11T02:46:12.461924Z,JP,,,,,,,F1 related question,f1 related question,,,,,,529eb9df-aacc-403e-a4f4-5c22621fd7f8
2020-09-11T02:53:30.461147Z,PH,,,,,,,can not find new service account,can not find new service account,Updating Global Address Book,21266655,,,21266655,fa9d0a6b-2ee8-4927-974b-2c3ffa267ccb
2020-09-11T02:54:30.38674Z,JP,,,,,,,mail box,mail box,Add Another Shared Mailbox on Outlook 2016,92623986,,,92623986,2cac03ac-d5f0-4683-923a-28cd24a8f679
2020-09-11T02:59:31.479053Z,TW,,,,,,,server certificate,server certificate,Trend Micro SSL : FAQ,61247860,,,61247860,1100a165-ad3f-42fb-9d1c-be9d6a66a714
2020-09-11T02:59:37.750809Z,JP,,,,,,,extension phone,extension phone,,,,,,176e6604-90b1-49f7-a199-859a75f5cf84
2020-09-11T03:00:11.864341Z,JP,,,,,,,extension,extension,,,,,,176e6604-90b1-49f7-a199-859a75f5cf84
2020-09-11T03:02:37.078921Z,JP,,,,,,,Help Desk,help desk,Global IT Contact Info,355647377,,,355647377,176e6604-90b1-49f7-a199-859a75f5cf84
2020-09-11T03:03:09.960756Z,JP,,,,,,,Application of Desk phone,application of desk phone,,,,,,176e6604-90b1-49f7-a199-859a75f5cf84
2020-09-11T03:04:56.879764Z,TW,,,,,,,extension,extension,,,,,,176e6604-90b1-49f7-a199-859a75f5cf84
2020-09-11T03:06:16.867011Z,TW,,,,,,,One drive,one drive,OneDrive:Trendforward Set up,164758671,,,164758671,fcdffc6f-b61b-4f57-8a6c-8219a7819cd9
2020-09-11T03:08:41.119394Z,CN,,,,,,,å¸®å¿™æŠŠmac proåŠ å…¥åŸŸ,å¸®å¿™æŠŠmac proåŠ å…¥åŸŸ,,,,,,98a2bb2b-75db-498f-8106-b19cca84a0e7
2020-09-11T03:14:00.015786Z,NABU,,,,,,,DL,dl,Acronym Info,370935757,,,370935757,501217cf-350e-4e27-b15f-60b10e189e5a
2020-09-11T03:18:47.143643Z,PH,,,,,,,infect network,infect network,How to Request for a Port Configuration?,21266679,,,21266679,debbbd79-4764-4581-b9ec-10341be1e975
2020-09-11T03:19:05.463765Z,PH,,,,,,,mmea,mmea,MMEA IT Contact Info,414715655,,,414715655,0bf78c9b-7f01-4f58-9e32-06cf8970e00c
2020-09-11T03:19:14.479247Z,PH,,,,,,,emea,emea,,,,,,0bf78c9b-7f01-4f58-9e32-06cf8970e00c
2020-09-11T03:20:56.166327Z,TW,,,,,,,distribution list,distribution list,Modify distribution list in MS outlook 2016,21266504,,,21266504,f411759e-48d6-4fda-92b8-f7a6da4a8513
2020-09-11T03:24:41.967244Z,TW,,,,,,,open port,open port,Workstation Transfer Request ( DV and DT Ports) PH Site,139778841,,,139778841,97b62cc7-7652-4e1d-8365-45ca2a8d4e5f
2020-09-11T03:25:16.06386Z,PH,,,,,,,infect network,infect network,How to Request for a Port Configuration?,21266679,,,21266679,cb491ee0-d456-4135-9dd9-595e8c7a999a
2020-09-11T03:26:30.160295Z,APAC,,,,,,,join domain,join domain,How Do I Join an Intercall Conference Call,21266525,,,21266525,1c11ec37-a7a6-44c7-a0ee-ebb4e23d6997
2020-09-11T03:39:12.373863Z,PH,,,,,,,machine delivery,machine delivery,[PH-WFH] Machine Transport Request,605556991,,,605556991,31dd9051-2bf7-4652-ba44-43045fae1046
2020-09-11T03:40:15.458Z,TW,,,,,,,Navision permission,navision permission,,,,,,0acef4c6-3675-46c9-8206-b54309676abe
2020-09-11T03:47:07.314551Z,NABU,,,,,,,vr,vr,,,,,,2b35af80-b698-4886-a5f7-ee82aafd4131
2020-09-11T03:47:25.016966Z,NABU,,,,,,,VTR,vtr,,,,,,2b35af80-b698-4886-a5f7-ee82aafd4131
2020-09-11T03:56:09.368334Z,TW,,,,,,,telephone problem,telephone problem,Zoom : Joining meeting by Telephone,26411259,,,26411259,86268044-d16b-4b22-b44c-70b901b5aa4e
2020-09-11T04:12:18.843278Z,TW,,,,,,,rachel sen,rachel sen,,,,,,4c1f1326-a413-4941-8281-71ac51767fcd
2020-09-11T04:12:34.861277Z,TW,,,,,,,change cell phone,change cell phone,,,,,,4c1f1326-a413-4941-8281-71ac51767fcd
2020-09-11T04:12:50.057928Z,TW,,,,,,,change cell phone duo,change cell phone duo,,,,,,4c1f1326-a413-4941-8281-71ac51767fcd
2020-09-11T04:13:15.296185Z,TW,,,,,,,change cell phone duo,change cell phone duo,,,,,,4c1f1326-a413-4941-8281-71ac51767fcd
2020-09-11T04:13:23.928044Z,TW,,,,,,,duo,duo,MyToken/DUO: How to use DUO to login VPN?,204196633,,,204196633,4c1f1326-a413-4941-8281-71ac51767fcd
2020-09-11T04:15:19.986274Z,NABU,,,,,,,database access,database access,OneDrive: How to copy/move folders/files between users on OneDrive,157525286,,,157525286,cab8332d-f200-4932-a9f0-c78d6da31ace
2020-09-11T04:18:23.299001Z,CN,jiang_chang,Yes,General,Yes,,,ETS,ets,Introduce ETS,641460353,https://wiki.jarvis.trendmicro.com/display/ETSKF/Introduce+ETS,Services->Introduce ETS,641460353,82f326f7-f7af-43d8-ba08-75ca2e85a596
2020-09-11T04:37:37.866446Z,PH,,,,,,,wiki,wiki,JARVIS Concierge: How Can I add new Acronym for JARVIS?,86533544,,,86533544,7711be5f-6f68-433b-be4f-74bee1dd5a04
2020-09-11T04:38:08.283444Z,PH,,,,,,,wiki space,wiki space,JARVIS Concierge: How Can I add new Acronym for JARVIS?,86533544,,,86533544,7711be5f-6f68-433b-be4f-74bee1dd5a04
2020-09-11T05:03:32.860706Z,JP,,,,,,,hahahahaha,hahahahaha,,,,,,667c4b80-ef66-4cf1-94d4-30e4e6b62dd1
2020-09-11T05:03:41.934095Z,JP,,,,,,,JarvisCommandUserNeedHelp,jarviscommanduserneedhelp,,,,,,667c4b80-ef66-4cf1-94d4-30e4e6b62dd1
2020-09-11T05:10:38.81023Z,TW,,,,,,,AWS ACCOUNT,aws account,AWS Security Policy Info,370936227,,,370936227,c60ae43b-e325-4658-9a10-57023a460a80
2020-09-11T05:20:41.300887Z,PH,,,,,,,service mailbox,service mailbox,Updating Global Address Book,21266655,,,21266655,e4cc3f07-fde2-4ba6-8c50-93252e1a9e21
2020-09-11T05:21:51.028045Z,PH,,,,,,,calendar,calendar,How Do I Share a Calendar in Outlook 2016,21266513,,,21266513,e4cc3f07-fde2-4ba6-8c50-93252e1a9e21
2020-09-11T05:31:45.271877Z,TW,,,,,,,download center,download center,How Do I Download a Large File,21266697,,,21266697,75c6d20d-ec4a-4938-b88e-9377503b1d69
2020-09-11T05:37:52.93177Z,CN,jiang_chang,Yes,Testrail,Yes,,,testrail,testrail,00. TestRail overview,661231892,https://wiki.jarvis.trendmicro.com/display/ETSKF/00.+TestRail+overview,Services->Test Case Management->1.TestRail Introduction->00. TestRail overview,661231892,26968e07-2caf-4a36-bf28-084829a96c75
2020-09-11T05:37:56.698352Z,PH,,,,,,,machine retrieval,machine retrieval,[PH-WFH] Machine Transport Request,605556991,,,605556991,4e940501-a34c-4476-8939-51ffd6bc7bcf
2020-09-11T05:39:15.559801Z,PH,,,,,,,auth,auth,,,,,,a7291461-e772-43cd-a0f4-e2b9d585ca54
2020-09-11T05:40:07.727832Z,PH,,,,,,,workbench,workbench,Requesting for new Skillset/Script,21266493,,,21266493,ae134ede-f2b9-4cb2-8674-cf19d4c6738c
2020-09-11T05:40:31.256557Z,PH,,,,,,,phone,phone,Transferring my Phone Line,21266487,,,21266487,ae134ede-f2b9-4cb2-8674-cf19d4c6738c
2020-09-11T05:45:22.627883Z,JP,,,,,,,product cloud,product cloud,,,,,,67f19d2a-7c64-41cd-b521-8736dbfe793c
2020-09-11T05:53:01.235904Z,CN,,,,,,,license,license,Request for MSDN License and Other Licenses for Non-standard Applications,21266502,,,21266502,d92230e0-ded3-46c0-907f-3521084ad5b8
2020-09-11T05:53:20.828005Z,TW,mitch_lin,No,VCM,Yes,,,GitHub,github,GitHub overview,664317108,https://wiki.jarvis.trendmicro.com/display/ETSKF/GitHub+overview,Services->VCM Service->GitHub EE->GitHub overview,664317108,8733c7bd-33d5-43eb-84e2-d01a1ce1450c
2020-09-11T05:57:01.637654Z,PH,,,,,,,service account,service account,Updating Global Address Book,21266655,,,21266655,1c2e2850-d518-4a0f-80da-62f52ad8eb2b
2020-09-11T05:59:23.069603Z,TW,,,,,,,create dl,create dl,How To Create New Distribution List or Contact Group in Outlook 2010 Profile,21266704,,,21266704,25e26dfa-1187-4734-8447-01ff631c24f9
2020-09-11T05:59:32.162108Z,PH,,,,,,,administrative account,administrative account,Request for a Webex Account,613846827,,,613846827,1c2e2850-d518-4a0f-80da-62f52ad8eb2b
2020-09-11T06:07:52.465483Z,TW,,,,,,,Gary C Lee,gary c lee,,,,,,cf27b6d1-c60a-427f-917d-1cd958ea7646
2020-09-11T06:09:14.320377Z,TW,,,,,,,belize Lee,belize lee,,,,,,cf27b6d1-c60a-427f-917d-1cd958ea7646
2020-09-11T06:09:22.052929Z,TW,,,,,,,Felipe Lee,felipe lee,,,,,,cf27b6d1-c60a-427f-917d-1cd958ea7646
2020-09-11T06:09:22.84098Z,CN,,,,,,,license,license,Request for MSDN License and Other Licenses for Non-standard Applications,21266502,,,21266502,82923438-08ef-486d-81a5-b80c2279faed
2020-09-11T06:11:56.466644Z,CN,,,,,,,CLP related,clp related,Titanium License for Employee,386338311,,,386338311,cec2d3db-5fc0-4aa4-ac3e-7352b6e06cc5
2020-09-11T06:13:27.068853Z,TW,,,,,,,@linda_chang's profile,@linda_chang's profile,,,,,,a0d7abbb-dae0-4da2-a8fd-0c1938a0ab42
2020-09-11T06:14:06.574276Z,TW,,,,,,,Gary C Lee,gary c lee,,,,,,e1350834-a01b-42d8-a311-38a5f464edba
2020-09-11T06:14:12.587031Z,TW,,,,,,,@yoshi_lin's profile,@yoshi_lin's profile,,,,,,a0d7abbb-dae0-4da2-a8fd-0c1938a0ab42
2020-09-11T06:17:02.183883Z,TW,,,,,,,@helena_pan's profile,@helena_pan's profile,,,,,,a0d7abbb-dae0-4da2-a8fd-0c1938a0ab42
2020-09-11T06:17:27.706912Z,TW,,,,,,,diana kuan,diana kuan,,,,,,1b031a62-3e42-44d6-9510-527311ea8941
2020-09-11T06:18:15.216761Z,TW,,,,,,,Patti lis,patti lis,,,,,,1b031a62-3e42-44d6-9510-527311ea8941
2020-09-11T06:18:35.09762Z,TW,,,,,,,@chiou_chu's profile,@chiou_chu's profile,,,,,,a0d7abbb-dae0-4da2-a8fd-0c1938a0ab42
2020-09-11T06:18:42.663141Z,TW,,,,,,,sabrina cheng,sabrina cheng,,,,,,e1350834-a01b-42d8-a311-38a5f464edba
2020-09-11T06:18:43.256024Z,TW,,,,,,,Patti liu,patti liu,,,,,,1b031a62-3e42-44d6-9510-527311ea8941
2020-09-11T06:20:16.767951Z,TW,,,,,,,@chiou_chu's profile,@chiou_chu's profile,,,,,,c4648a18-1c10-49a5-a383-00b5eee58b38
2020-09-11T06:23:35.561334Z,TW,,,,,,,mech tsai,mech tsai,,,,,,6dd18a55-7fc3-471a-b2d4-9c9fb581ce42
2020-09-11T06:23:51.754542Z,TW,,,,,,,mech task,mech task,,,,,,6dd18a55-7fc3-471a-b2d4-9c9fb581ce42
2020-09-11T06:23:58.260318Z,TW,,,,,,,mech tsai,mech tsai,,,,,,6dd18a55-7fc3-471a-b2d4-9c9fb581ce42
2020-09-11T06:24:29.894089Z,PH,,,,,,,external account,external account,Request for a Webex Account,613846827,,,613846827,fc7cfa78-eaa0-488e-b1e8-6cbbed505443
2020-09-11T06:28:17.24991Z,JP,,,,,,,SalesForce,salesforce,JP SalesForce,370936608,,,370936608,7b3191a9-b5f7-4f27-bf47-0ea53850ec19
2020-09-11T06:34:11.126105Z,NABU,,,,,,,database,database,1.Database Migration to AWS,192402449,https://wiki.jarvis.trendmicro.com/display/ETSKF/1.Database+Migration+to+AWS,Services->Test Case Management->@TestRail Evaluation->2.TestRail Go AWS Evaluation->1.Database Migration to AWS,192402449,ed01698a-9cc8-4087-ba06-e85cbe053293
2020-09-11T06:35:38.286261Z,PH,,,,,,,Outlook,outlook,How Do I Disable Cached Mode in Outlook,21266696,,,21266696,06639b58-b171-4ecd-ab0e-d803140f5a69
2020-09-11T06:35:58.483488Z,PH,,,,,,,Can't access outlook account,can't access outlook account,How Do I Request for a Symposium Web Access,21266500,,,21266500,06639b58-b171-4ecd-ab0e-d803140f5a69
2020-09-11T06:36:17.373052Z,NABU,,,,,,,hi,hi,,,,,,a8f262b8-90b6-4c51-8a7c-fd75c56ac7d7
2020-09-11T06:36:22.747636Z,NABU,,,,,,,database,database,1.Database Migration to AWS,192402449,https://wiki.jarvis.trendmicro.com/display/ETSKF/1.Database+Migration+to+AWS,Services->Test Case Management->@TestRail Evaluation->2.TestRail Go AWS Evaluation->1.Database Migration to AWS,192402449,a8f262b8-90b6-4c51-8a7c-fd75c56ac7d7
2020-09-11T06:41:18.81303Z,CN,,,,,,,jarvis,jarvis,JARVIS Wiki info,355647390,,,355647390,60a269c7-daee-4c5f-9d8c-db737848fbbe
2020-09-11T06:42:45.437053Z,CN,jeffrey_zhang,Yes,Testrail,Yes,,,add testrail account,add testrail account,00. TestRail overview,661231892,https://wiki.jarvis.trendmicro.com/display/ETSKF/00.+TestRail+overview,Services->Test Case Management->1.TestRail Introduction->00. TestRail overview,661231892,818fb4af-c818-4860-81e1-dcfb8964428c
2020-09-11T06:43:15.614106Z,CN,jeffrey_zhang,Yes,Testrail,Yes,,,testrail account,testrail account,00. TestRail overview,661231892,https://wiki.jarvis.trendmicro.com/display/ETSKF/00.+TestRail+overview,Services->Test Case Management->1.TestRail Introduction->00. TestRail overview,661231892,818fb4af-c818-4860-81e1-dcfb8964428c
2020-09-11T06:43:44.100802Z,CN,jeffrey_zhang,Yes,Testrail,Yes,,,get access for testrail,get access for testrail,01. How to request testrail access?,661229172,https://wiki.jarvis.trendmicro.com/pages/viewpage.action?pageId=661229172,Services->Test Case Management->1.TestRail Introduction->01. How to request testrail access?,661229172,818fb4af-c818-4860-81e1-dcfb8964428c
2020-09-11T06:43:54.438878Z,CN,jeffrey_zhang,Yes,Testrail,Yes,,,testrail access,testrail access,æˆ‘è¯¥å¦‚ä½•æ“ä½œç½‘ç»œæ‰“å°æœº Setup Printer in China Office,21266541,,,21266541,818fb4af-c818-4860-81e1-dcfb8964428c
2020-09-11T06:44:08.791773Z,CN,jeffrey_zhang,Yes,Testrail,Yes,,,how to get access for testrail,how to get access for testrail,01. How to request testrail access?,661229172,https://wiki.jarvis.trendmicro.com/pages/viewpage.action?pageId=661229172,Services->Test Case Management->1.TestRail Introduction->01. How to request testrail access?,661229172,818fb4af-c818-4860-81e1-dcfb8964428c
2020-09-11T06:44:25.687859Z,CN,jeffrey_zhang,Yes,Testrail,Yes,,,add testrail account,add testrail account,00. TestRail overview,661231892,https://wiki.jarvis.trendmicro.com/display/ETSKF/00.+TestRail+overview,Services->Test Case Management->1.TestRail Introduction->00. TestRail overview,661231892,818fb4af-c818-4860-81e1-dcfb8964428c
2020-09-11T06:45:07.702646Z,TW,,,,,,,juyi huang,juyi huang,,,,,,51538466-4290-45df-84a0-952f7ef01ee7
2020-09-11T06:51:12.359109Z,PH,,,,,,,adfs,adfs,,,,,,1e33922f-2029-471e-8cd8-092e3973edcb
2020-09-11T06:59:49.023983Z,JP,,,,,,,attk,attk,Malware Service Info,374702332,,,374702332,f777c580-d462-4d52-a91e-2cf0ac6731e5
2020-09-11T07:03:41.371123Z,PH,,,,,,,salesforce,salesforce,Sales Hub Info,386338253,,,386338253,da9f6795-36ff-4be8-b33c-3fb7e4b54305
2020-09-11T07:11:51.720931Z,Europe,,,,,,,4G,4g,,,,,,1e284699-6b42-4756-8d9c-8d1ecc86c740
2020-09-11T07:15:06.728132Z,Europe,,,,,,,TrendE,trende,Europe IT Contact Info,425821972,,,425821972,daf45710-c006-4871-a183-835525006133
2020-09-11T07:15:53.430635Z,APAC,,,,,,,phish insight,phish insight,Phish Insight Info,386338212,,,386338212,b8538517-5f60-4941-b6a7-e366122d74cb
2020-09-11T07:17:03.578973Z,Europe,,,,,,,GSD,gsd,,,,,,6cc24fcc-07c0-4324-8e6b-825beee69127
2020-09-11T07:17:40.283476Z,TW,,,,,,,@carlos_c_lin's profile,@carlos_c_lin's profile,,,,,,dc78984a-7ebb-4356-93e6-66bebf0f0574
2020-09-11T07:18:30.962896Z,Europe,,,,,,,Polaris,polaris,,,,,,58d2cfd9-15d0-407d-8dfd-b2963bce477b
